iter	Logloss	Accuracy
143	0.1133355087	0.9605963791
144	0.1129591676	0.9605963791
145	0.1128494247	0.9605963791
146	0.1125401731	0.9605963791
147	0.1123835395	0.9605963791
148	0.1120610718	0.9605963791
149	0.1119250198	0.9605963791
150	0.111823793	0.9605963791
151	0.1114652126	0.9616613419
152	0.1110605844	0.9621938232
153	0.1107499282	0.9621938232
154	0.110683303	0.9621938232
155	0.1104459936	0.9621938232
156	0.1103474322	0.9627263046
157	0.1101064389	0.9627263046
158	0.1097693743	0.9627263046
159	0.109383567	0.9632587859
160	0.1089353191	0.9632587859
161	0.1087266431	0.9632587859
162	0.108367169	0.9632587859
163	0.1082000484	0.9632587859
164	0.1079796393	0.9632587859
165	0.1075417816	0.9637912673
166	0.1072175804	0.9637912673
167	0.1069303686	0.9637912673
168	0.106802524	0.9637912673
169	0.1066272853	0.9637912673
170	0.1060871813	0.96485623
171	0.105870472	0.9653887114
172	0.1055358691	0.96485623
173	0.1054758539	0.96485623
174	0.1053915966	0.9653887114
175	0.1053217611	0.96485623
176	0.1052186598	0.96485623
177	0.1050908327	0.96485623
178	0.1047698451	0.9653887114
179	0.1044183272	0.9653887114
180	0.1043557257	0.9653887114
181	0.1041849708	0.9653887114
182	0.1038794605	0.9653887114
183	0.1034957476	0.9653887114
184	0.1032895911	0.9653887114
185	0.1032233475	0.9653887114
186	0.1029294077	0.9653887114
187	0.1025384186	0.9653887114
188	0.1021405652	0.9653887114
189	0.1018300746	0.9653887114
190	0.1016855063	0.9653887114
191	0.1012433072	0.9659211928
192	0.1011316365	0.9659211928
193	0.1008643959	0.9659211928
194	0.1007716604	0.9659211928
195	0.1003966014	0.9664536741
196	0.1002827405	0.9664536741
197	0.09999387954	0.9664536741
198	0.09991740242	0.9664536741
199	0.09978902109	0.9664536741
200	0.09966306532	0.9664536741
201	0.09945832454	0.9664536741
202	0.09917947763	0.9664536741
203	0.09881007743	0.9664536741
204	0.09872974468	0.9664536741
205	0.09866572638	0.9664536741
206	0.09838294133	0.9664536741
207	0.0983209705	0.9664536741
208	0.09785221471	0.9664536741
209	0.09744826162	0.9664536741
210	0.097203089	0.9664536741
211	0.09714109363	0.9664536741
212	0.09701522681	0.9664536741
213	0.0969137299	0.9664536741
214	0.09670562009	0.9664536741
215	0.09646872976	0.9664536741
216	0.09640917112	0.9664536741
217	0.09596949846	0.9675186368
218	0.09569443308	0.9675186368
219	0.09532966954	0.9675186368
220	0.09487158131	0.9669861555
221	0.09456263897	0.9669861555
222	0.0940437752	0.9669861555
223	0.09396149188	0.9669861555
224	0.09385008862	0.9675186368
225	0.09365672894	0.9675186368
226	0.09343971446	0.9669861555
227	0.0933847588	0.9669861555
228	0.09332276867	0.9675186368
229	0.09324357449	0.9675186368
230	0.09317838294	0.9675186368
231	0.09278319119	0.9675186368
232	0.09270258023	0.9675186368
233	0.09266390939	0.9675186368
234	0.09260143497	0.9675186368
235	0.0925258905	0.9675186368
236	0.0924563152	0.9675186368
237	0.09236924383	0.9675186368
238	0.09228475306	0.9675186368
239	0.09223562962	0.9675186368
240	0.09183142862	0.9680511182
241	0.09175689681	0.9680511182
242	0.09169069605	0.9680511182
243	0.09163357245	0.9680511182
244	0.09153412628	0.9680511182
245	0.09108660754	0.9680511182
246	0.09102469521	0.9680511182
247	0.09094432963	0.9680511182
248	0.09086094476	0.9680511182
249	0.09079681779	0.9680511182
250	0.09071364839	0.9685835996
251	0.09066321482	0.9685835996
252	0.09057294633	0.9685835996
253	0.09050888885	0.9691160809
254	0.09040082436	0.9691160809
255	0.09034520482	0.9691160809
256	0.09030966618	0.9691160809
257	0.09013856724	0.9696485623
258	0.08997384708	0.9696485623
259	0.0899221428	0.9696485623
260	0.08984557082	0.9696485623
261	0.089812616	0.9696485623
262	0.08970843848	0.9691160809
263	0.08965772534	0.9691160809
264	0.0896245752	0.9691160809
265	0.08948866158	0.9691160809
266	0.08944072379	0.9691160809
267	0.08941620851	0.9691160809
268	0.08934862219	0.9691160809
269	0.08931593984	0.9691160809
270	0.08915485004	0.9691160809
271	0.08905256421	0.9691160809
272	0.08902990469	0.9696485623
273	0.08898449762	0.9696485623
274	0.08892414671	0.9691160809
275	0.08887397447	0.9691160809
276	0.08874407609	0.9701810437
277	0.08869111424	0.9701810437
278	0.08864040136	0.9701810437
279	0.0885869074	0.9701810437
280	0.0885538975	0.9701810437
281	0.08850319834	0.9701810437
282	0.08846634154	0.9701810437
283	0.08843149713	0.9701810437
284	0.08828951995	0.9701810437
285	0.08824731557	0.9701810437
286	0.08815795502	0.9701810437
287	0.08807360628	0.9701810437
288	0.0879962527	0.9701810437
289	0.08792012857	0.9701810437
290	0.08790198317	0.9701810437
291	0.08783818454	0.970713525
292	0.08777066968	0.9712460064
293	0.08772261491	0.9712460064
294	0.08770389764	0.970713525
295	0.08747756524	0.9712460064
296	0.08719479797	0.9712460064
297	0.08701784566	0.9712460064
298	0.08697911586	0.9717784878
299	0.086938176	0.9717784878
300	0.08685481575	0.9717784878
301	0.08682156636	0.9717784878
302	0.08669538548	0.9717784878
303	0.08635596801	0.9712460064
304	0.08629494691	0.9712460064
305	0.08610163317	0.9712460064
306	0.08606747657	0.9717784878
307	0.08605633549	0.9717784878
308	0.08601573163	0.9717784878
309	0.08592077552	0.9717784878
310	0.08556773576	0.9717784878
311	0.0855047907	0.9717784878
312	0.08529674743	0.9717784878
313	0.08520485485	0.9717784878
314	0.08511651672	0.9717784878
315	0.08508785519	0.9717784878
316	0.08484173803	0.9717784878
317	0.08452832545	0.9723109691
318	0.08427697625	0.9739084132
319	0.08398087559	0.9739084132
320	0.08390655222	0.9739084132
321	0.08357941596	0.9739084132
322	0.08354487564	0.9744408946
323	0.08323940157	0.9744408946
324	0.08315993528	0.9744408946
325	0.08268945727	0.9749733759
326	0.08235259633	0.9755058573
327	0.08234049316	0.9755058573
328	0.08199136832	0.9749733759
329	0.08169415006	0.9749733759
330	0.08165804245	0.9749733759
331	0.08161985668	0.9749733759
332	0.08134434156	0.9749733759
333	0.08131811021	0.9749733759
334	0.08110129408	0.9755058573
335	0.08106826398	0.9760383387
336	0.08079337902	0.9755058573
337	0.08051550145	0.9755058573
338	0.08030611911	0.9755058573
339	0.08009850775	0.9755058573
340	0.07985157147	0.9755058573
341	0.07958933118	0.9755058573
342	0.0792627726	0.9760383387
343	0.07909007513	0.9760383387
344	0.07878030366	0.9760383387
345	0.07874926695	0.9760383387
346	0.07871995425	0.9760383387
347	0.07840442496	0.97657082
348	0.07831957866	0.97657082
349	0.07801641252	0.9771033014
350	0.07781056841	0.9776357827
351	0.07761748676	0.9776357827
352	0.07743030888	0.9776357827
353	0.07740391394	0.9776357827
354	0.07731368539	0.9776357827
355	0.07701379941	0.9781682641
356	0.07693492649	0.9781682641
357	0.07690793479	0.9787007455
358	0.07649821878	0.9776357827
359	0.07645033854	0.9776357827
360	0.07621250986	0.9776357827
361	0.07616408172	0.9781682641
362	0.07587445859	0.9781682641
363	0.07582919456	0.9781682641
364	0.07558442557	0.9781682641
365	0.07555953501	0.9781682641
366	0.07522905473	0.9781682641
367	0.0749078168	0.9787007455
368	0.07462598822	0.9792332268
369	0.07455321399	0.9792332268
370	0.07451551617	0.9792332268
371	0.07410727921	0.9797657082
372	0.07380869857	0.9797657082
373	0.07356274032	0.9797657082
374	0.07346017842	0.9797657082
375	0.07308229386	0.9797657082
376	0.07290788946	0.9802981896
377	0.07259858459	0.982428115
378	0.07229499809	0.982428115
379	0.07193775524	0.982428115
380	0.07177577886	0.982428115
381	0.07146932534	0.982428115
382	0.07137259091	0.982428115
383	0.07106782258	0.982428115
384	0.07104230661	0.982428115
385	0.07080618526	0.982428115
386	0.07073987303	0.982428115
387	0.07058560131	0.982428115
388	0.0704814545	0.982428115
389	0.07029684106	0.982428115
390	0.07013750684	0.982428115
391	0.07010664985	0.982428115
392	0.06984340039	0.982428115
393	0.06976137622	0.982428115
394	0.06970987013	0.982428115
395	0.06944673609	0.9829605964
396	0.06938448635	0.9829605964
397	0.06921015748	0.9829605964
398	0.06894934237	0.9829605964
399	0.06886519604	0.9829605964
400	0.06871905872	0.9829605964
401	0.0684623259	0.9829605964
402	0.06822460015	0.9829605964
403	0.06805898592	0.9829605964
404	0.06795254555	0.9829605964
405	0.06774197438	0.9829605964
406	0.06754683792	0.9829605964
407	0.06741964536	0.9829605964
408	0.0673948564	0.9829605964
409	0.0669969247	0.9829605964
410	0.06676261216	0.9829605964
411	0.06659496516	0.9829605964
412	0.06645717124	0.9829605964
413	0.06629729685	0.9829605964
414	0.06599067343	0.9829605964
415	0.06581317304	0.9829605964
416	0.06557784366	0.9834930777
417	0.06536692186	0.9834930777
418	0.06517119588	0.9834930777
419	0.06495877238	0.9834930777
420	0.06488352286	0.9834930777
421	0.06476023279	0.9834930777
422	0.06456322239	0.9840255591
423	0.06437531008	0.9840255591
424	0.06432952991	0.9840255591
425	0.064285894	0.9845580405
426	0.06410582859	0.9845580405
427	0.06373825378	0.9850905218
428	0.06337842951	0.9850905218
429	0.06331942084	0.9850905218
430	0.0631945897	0.9850905218
431	0.06286226894	0.9850905218
432	0.06275069581	0.9845580405
433	0.06265867297	0.9845580405
434	0.06254101458	0.9845580405
435	0.06236899002	0.9845580405
436	0.06232747578	0.9850905218
437	0.06208286123	0.9856230032
438	0.0620409049	0.9856230032
439	0.06182201911	0.9856230032
440	0.0617244042	0.9856230032
441	0.06165880324	0.9856230032
442	0.06159657745	0.9856230032
443	0.06138982065	0.9856230032
444	0.06127785807	0.9856230032
445	0.06108354216	0.9856230032
446	0.06095900757	0.9856230032
447	0.06065577245	0.9856230032
448	0.06043591154	0.9861554846
449	0.06024219283	0.9861554846
450	0.05997984636	0.9866879659
451	0.05985889217	0.9866879659
452	0.05975199944	0.9866879659
453	0.05948559053	0.9866879659
454	0.05931858017	0.9866879659
455	0.05910669472	0.9872204473
456	0.05902822308	0.9872204473
457	0.05899002531	0.9872204473
458	0.05895353877	0.9872204473
459	0.05871520372	0.9872204473
460	0.05853539176	0.9872204473
461	0.05830998751	0.9872204473
462	0.0581355975	0.9872204473
463	0.05798936923	0.9872204473
464	0.05788201643	0.9872204473
465	0.05765283879	0.9872204473
466	0.05750121135	0.9872204473
467	0.05732208761	0.9872204473
468	0.05728862042	0.9872204473
469	0.05712429754	0.9872204473
470	0.05692004999	0.9877529286
471	0.05674768788	0.9877529286
472	0.05669181123	0.9877529286
473	0.05644647143	0.9877529286
474	0.05630282888	0.9877529286
475	0.05614590514	0.9877529286
476	0.05613305473	0.9877529286
477	0.05590169786	0.9877529286
478	0.05574208104	0.9877529286
479	0.05564780467	0.9877529286
480	0.05558448519	0.9877529286
481	0.05554062081	0.9877529286
482	0.05533636845	0.9877529286
483	0.05516666674	0.9877529286
484	0.0550076668	0.9877529286
485	0.05494451106	0.9877529286
486	0.05466173277	0.98828541
487	0.05461223638	0.98828541
488	0.05431872089	0.98828541
489	0.05427576482	0.98828541
490	0.05401323915	0.98828541
491	0.05385709443	0.98828541
492	0.05367975691	0.98828541
493	0.05360950082	0.98828541
494	0.05355296119	0.98828541
495	0.05345925926	0.98828541
496	0.05318599717	0.98828541
497	0.05314512629	0.98828541
498	0.05299736543	0.98828541
499	0.05287900517	0.98828541
500	0.05282628084	0.98828541
501	0.0526248915	0.98828541
502	0.05251221303	0.98828541
503	0.05241619176	0.98828541
504	0.05222153685	0.98828541
505	0.0520264699	0.98828541
506	0.05201988606	0.98828541
507	0.05187916149	0.98828541
508	0.05183930535	0.98828541
509	0.05167455438	0.9888178914
510	0.05163327572	0.9888178914
511	0.05139353899	0.9888178914
512	0.05124899955	0.9888178914
513	0.05120000492	0.9888178914
514	0.05114719534	0.9888178914
515	0.05093267844	0.9888178914
516	0.05078906478	0.9888178914
517	0.05076188926	0.9888178914
518	0.05070630357	0.9888178914
519	0.05057008367	0.9888178914
520	0.05052948296	0.9888178914
521	0.05044502946	0.9888178914
522	0.05031076428	0.9888178914
523	0.05016116074	0.9888178914
524	0.05003741611	0.9888178914
525	0.04985500404	0.9888178914
526	0.04982356914	0.9888178914
527	0.04977200185	0.9888178914
528	0.04973526447	0.9888178914
529	0.04964909214	0.9898828541
530	0.04955251677	0.9898828541
531	0.04946828555	0.9898828541
532	0.04924617099	0.9898828541
533	0.04921708034	0.9898828541
534	0.04918196679	0.9898828541
535	0.04914463387	0.9898828541
536	0.0489959434	0.9898828541
537	0.04891623712	0.9898828541
538	0.04878590438	0.9898828541
539	0.048616843	0.9898828541
540	0.04843207281	0.9898828541
541	0.04836739599	0.9898828541
542	0.04827272608	0.9898828541
543	0.04805032137	0.9898828541
544	0.04784516688	0.9898828541
545	0.0477601809	0.9904153355
546	0.04774496484	0.9904153355
547	0.0475775628	0.9909478168
548	0.04739880983	0.9909478168
549	0.04728327038	0.9909478168
550	0.04722087642	0.9909478168
551	0.0472084006	0.9909478168
552	0.04708936283	0.9909478168
553	0.04702554777	0.9909478168
554	0.04690043768	0.9909478168
555	0.04687389633	0.9909478168
556	0.04684127083	0.9909478168
557	0.04674634383	0.9909478168
558	0.0467176887	0.9909478168
559	0.04668627382	0.9909478168
560	0.04649786513	0.9909478168
561	0.04636360195	0.9909478168
562	0.04627369896	0.9909478168
563	0.04618433701	0.9909478168
564	0.04606758617	0.9909478168
565	0.04605356836	0.9909478168
566	0.04584213512	0.9909478168
567	0.04573132272	0.9909478168
568	0.04564682644	0.9909478168
569	0.04556113861	0.9909478168
570	0.04542451964	0.9909478168
571	0.04539785087	0.9909478168
572	0.04529624722	0.9909478168
573	0.04526539242	0.9909478168
574	0.04514371787	0.9909478168
575	0.04511723963	0.9909478168
576	0.04497859071	0.9909478168
577	0.04487320682	0.9914802982
578	0.04486079615	0.9914802982
579	0.04470539514	0.9914802982
580	0.0446760884	0.9914802982
581	0.0445499445	0.9914802982
582	0.04443237522	0.9920127796
583	0.0442359859	0.9925452609
584	0.04421358917	0.9925452609
585	0.04408773098	0.9925452609
586	0.04405348243	0.9930777423
587	0.0440413873	0.9930777423
588	0.0440201326	0.9930777423
589	0.04388629824	0.9930777423
590	0.04375956506	0.9930777423
591	0.04358939719	0.9925452609
592	0.04357809225	0.9925452609
593	0.04342911434	0.9930777423
594	0.04339624412	0.9930777423
595	0.04327869601	0.9930777423
596	0.04313164358	0.9930777423
597	0.04309330671	0.9930777423
598	0.04308166079	0.9930777423
599	0.04295868131	0.9930777423
600	0.04279739676	0.9930777423
601	0.04260948956	0.9930777423
602	0.04256646863	0.9930777423
603	0.04254669437	0.9930777423
604	0.04251526089	0.9930777423
605	0.04239751917	0.9930777423
606	0.04229696614	0.9930777423
607	0.04228622725	0.9930777423
608	0.04226762948	0.9930777423
609	0.04210930981	0.9930777423
610	0.0420275609	0.9930777423
611	0.04190546719	0.9930777423
612	0.04177864891	0.9930777423
613	0.04158999256	0.9930777423
614	0.041545254	0.9930777423
615	0.04147267065	0.9930777423
616	0.04144534418	0.9930777423
617	0.0413674396	0.9930777423
618	0.04134551542	0.9930777423
619	0.04121958012	0.9930777423
620	0.04116445312	0.9930777423
621	0.04105914663	0.9930777423
622	0.04104184041	0.9930777423
623	0.04093258036	0.9930777423
624	0.04081911081	0.9930777423
625	0.04067133082	0.9930777423
626	0.04057062051	0.9930777423
627	0.04043190213	0.9930777423
628	0.04032454328	0.9930777423
629	0.04030420068	0.9930777423
630	0.04017422142	0.9930777423
631	0.04013890961	0.9930777423
632	0.04001130808	0.9930777423
633	0.03989263417	0.9930777423
634	0.03988097541	0.9930777423
635	0.03973880627	0.9930777423
636	0.03970473376	0.9930777423
637	0.03954113607	0.9930777423
638	0.03946148745	0.9930777423
639	0.03942265911	0.9930777423
640	0.0393860108	0.9930777423
641	0.03927385573	0.9930777423
642	0.03916504286	0.9930777423
643	0.0390479655	0.9930777423
644	0.03894101118	0.9930777423
645	0.03875842019	0.9930777423
646	0.03867569839	0.9930777423
647	0.03852610779	0.9930777423
648	0.03837777159	0.9930777423
649	0.038304797	0.9930777423
650	0.03815580733	0.9930777423
651	0.03806408071	0.9936102236
652	0.03795709532	0.9936102236
653	0.03789882991	0.9936102236
654	0.03788296626	0.9936102236
655	0.03777761008	0.9936102236
656	0.03763796651	0.9936102236
657	0.03760763065	0.9936102236
658	0.03757548663	0.9936102236
659	0.0374529323	0.9936102236
660	0.03743113589	0.9936102236
661	0.03728929654	0.9936102236
662	0.03726276772	0.9936102236
663	0.03716110043	0.9936102236
664	0.03705100676	0.994142705
665	0.03703533392	0.994142705
666	0.03701454299	0.994142705
667	0.03699476188	0.994142705
668	0.03696576701	0.994142705
669	0.03685416177	0.994142705
670	0.03681515114	0.994142705
671	0.03669500926	0.994142705
672	0.03666526332	0.994142705
673	0.0366145103	0.994142705
674	0.03658580559	0.994142705
675	0.0365818522	0.994142705
676	0.03656687292	0.994142705
677	0.03648278199	0.994142705
678	0.03633473113	0.994142705
679	0.03630682283	0.994142705
680	0.03628348098	0.994142705
681	0.0362360576	0.994142705
682	0.03620860528	0.994142705
683	0.03615907117	0.994142705
684	0.03614488754	0.994142705
685	0.03613426343	0.994142705
686	0.03608347531	0.994142705
687	0.03598384286	0.994142705
688	0.03596753	0.994142705
689	0.03583554783	0.994142705
690	0.03582525057	0.994142705
691	0.0358088074	0.994142705
692	0.03579881579	0.994142705
693	0.03569288935	0.994142705
694	0.03560299976	0.994142705
695	0.03555515795	0.994142705
696	0.03542007511	0.994142705
697	0.03538148767	0.994142705
698	0.03528887405	0.994142705
699	0.03527958184	0.994142705
700	0.03515227281	0.994142705
701	0.03509050135	0.994142705
702	0.03493053075	0.994142705
703	0.0348666572	0.994142705
704	0.03477248873	0.9946751864
705	0.03468616503	0.9952076677
706	0.03456045724	0.9952076677
707	0.03442879352	0.9952076677
708	0.03441667183	0.9952076677
709	0.03431608015	0.9952076677
710	0.03429450047	0.9952076677
711	0.03423933804	0.9952076677
712	0.03414469402	0.9952076677
713	0.03402386988	0.9952076677
714	0.03393815225	0.9952076677
715	0.03382539832	0.9952076677
716	0.03380570699	0.9952076677
717	0.03371828575	0.9957401491
718	0.03365814758	0.9957401491
719	0.03363222871	0.9957401491
720	0.03355804188	0.9957401491
721	0.03354427533	0.9957401491
722	0.03342605647	0.9957401491
723	0.03340065308	0.9957401491
724	0.03330797315	0.9957401491
725	0.03319952169	0.9957401491
726	0.03317271449	0.9957401491
727	0.0330700786	0.9957401491
728	0.03304612707	0.9957401491
729	0.03300992439	0.9957401491
730	0.03299420894	0.9957401491
731	0.03298094611	0.9957401491
732	0.03287852314	0.9962726305
733	0.03284204887	0.9962726305
734	0.03282914181	0.9962726305
735	0.03280366595	0.9962726305
736	0.03279514287	0.9962726305
737	0.03270929723	0.9962726305
738	0.03270230497	0.9962726305
739	0.03260550038	0.9973375932
740	0.03256647761	0.9973375932
741	0.0324926549	0.9978700745
742	0.03238239717	0.9978700745
743	0.03234799062	0.9978700745
744	0.03223851878	0.9978700745
745	0.03219547177	0.9978700745
746	0.03217320895	0.9978700745
747	0.0320757536	0.9978700745
748	0.03206757314	0.9978700745
749	0.03203292528	0.9978700745
750	0.03192906785	0.9978700745
751	0.03184896579	0.9978700745
752	0.03181296606	0.9978700745
753	0.03180503691	0.9978700745
754	0.03172041391	0.9978700745
755	0.03169706184	0.9973375932
756	0.03161980433	0.9973375932
757	0.03153099117	0.9973375932
758	0.03141880639	0.9973375932
759	0.03140732589	0.9973375932
760	0.03135336346	0.9973375932
761	0.03134613201	0.9973375932
762	0.03132398419	0.9973375932
763	0.03128796884	0.9973375932
764	0.03120692734	0.9973375932
765	0.03117182894	0.9973375932
766	0.03115108573	0.9973375932
767	0.03104970478	0.9973375932
768	0.03101527825	0.9973375932
769	0.03093207093	0.9973375932
770	0.03092471991	0.9973375932
771	0.03085800295	0.9973375932
772	0.03079403834	0.9973375932
773	0.03071750314	0.9973375932
774	0.03067956932	0.9973375932
775	0.03061602456	0.9973375932
776	0.03052084113	0.9973375932
777	0.03048852649	0.9973375932
778	0.0304715826	0.9973375932
779	0.03043452509	0.9973375932
780	0.03034014805	0.9978700745
781	0.03030955194	0.9978700745
782	0.03027857438	0.9978700745
783	0.03018302656	0.9978700745
784	0.0301321881	0.9978700745
785	0.03011227424	0.9978700745
786	0.03009271358	0.9978700745
787	0.03007683393	0.9978700745
788	0.03006149394	0.9978700745
789	0.02997666624	0.9978700745
790	0.02996910207	0.9978700745
791	0.02988050148	0.9978700745
792	0.02980517369	0.9978700745
793	0.02979075847	0.9978700745
794	0.02974233568	0.9978700745
795	0.02968175758	0.9978700745
796	0.02966203615	0.9978700745
797	0.0296167568	0.9978700745
798	0.02954783902	0.9978700745
799	0.02954109686	0.9978700745
800	0.02949689108	0.9978700745
801	0.02941055189	0.9978700745
802	0.02939344023	0.9978700745
803	0.02932133203	0.9978700745
804	0.02930345547	0.9978700745
805	0.02924124518	0.9978700745
806	0.02923417054	0.9978700745
807	0.02918061345	0.9978700745
808	0.02915514439	0.9984025559
809	0.02914102489	0.9984025559
810	0.02913458117	0.9984025559
811	0.02905539323	0.9984025559
812	0.02903648754	0.9984025559
813	0.0289736146	0.9984025559
814	0.02895136912	0.9984025559
815	0.02889243135	0.9984025559
816	0.02882070827	0.9984025559
817	0.02880261718	0.9984025559
818	0.02878459102	0.9984025559
819	0.02873350361	0.9984025559
820	0.0287254489	0.9984025559
821	0.02868371926	0.9984025559
822	0.02864937195	0.9984025559
823	0.02859516872	0.9984025559
824	0.02858474996	0.9984025559
825	0.02856391482	0.9984025559
826	0.02852398696	0.9984025559
827	0.02850497803	0.9984025559
828	0.0284473173	0.9984025559
829	0.0284306993	0.9984025559
830	0.02839894486	0.9984025559
831	0.02833377409	0.9984025559
832	0.02830769758	0.9984025559
833	0.02821455103	0.9984025559
834	0.02817435456	0.9984025559
835	0.02815982392	0.9984025559
836	0.0280951949	0.9984025559
837	0.02809085087	0.9984025559
838	0.02805331717	0.9984025559
839	0.02799670174	0.9984025559
840	0.02792240522	0.9984025559
841	0.02788935562	0.9984025559
842	0.02787888287	0.9984025559
843	0.0278019673	0.9984025559
844	0.02776333134	0.9984025559
845	0.02772821183	0.9984025559
846	0.02768388641	0.9984025559
847	0.02766914901	0.9984025559
848	0.02765572585	0.9984025559
849	0.02756957848	0.9984025559
850	0.02751509328	0.9984025559
851	0.02747586206	0.9984025559
852	0.02746554261	0.9984025559
853	0.02745313203	0.9984025559
854	0.02740183865	0.9984025559
855	0.02738159704	0.9984025559
856	0.02736042573	0.9984025559
857	0.02729921325	0.9984025559
858	0.0272090746	0.9984025559
859	0.02717641583	0.9984025559
860	0.02713345161	0.9984025559
861	0.02705597886	0.9984025559
862	0.02698054758	0.9984025559
863	0.02692352249	0.9984025559
864	0.02685710488	0.9984025559
865	0.02684244557	0.9984025559
866	0.02676790367	0.9984025559
867	0.0266981842	0.9984025559
868	0.02667791983	0.9984025559
869	0.0266396561	0.9984025559
870	0.02662375002	0.9984025559
871	0.02661093882	0.9984025559
872	0.02655427015	0.9984025559
873	0.0264925467	0.9984025559
874	0.02641967304	0.9984025559
875	0.02637023529	0.9984025559
876	0.02631827627	0.9984025559
877	0.02630626884	0.9984025559
878	0.026248669	0.9984025559
879	0.02620860885	0.9989350373
880	0.02619658559	0.9989350373
881	0.02618116118	0.9989350373
